run_id,variant,git_sha,tbl,query_id,run,planning_ms,exec_ms,shared_hit,shared_read,chunks_in_plan,compressed_chunks_in_plan,chunk_scan_nodes,chunks_excluded_startup,vectorized_filter,rows,scan_rows,workers_launched,query_text
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q2-np,2,30.524,13.051,713,0,31,31,62,369,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q2-np,3,29.696,13.103,713,0,31,31,62,369,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q3,1,2.343,8.558,713,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q3,2,1.307,8.226,713,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q3,3,1.338,7.686,713,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q3-np,1,1.787,8.441,713,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q3-np,2,1.028,8.276,713,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q3-np,3,1.013,7.578,713,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q4,1,2.437,33.621,713,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q4,2,1.991,33.21,713,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q4,3,1.838,33.1,713,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q4-np,1,2.095,32.842,713,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q4-np,2,1.68,31.992,713,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q4-np,3,1.619,31.982,713,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q5,1,0.477,0.082,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q5,2,0.236,0.035,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q5,3,0.145,0.022,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q5-np,1,0.518,0.036,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q5-np,2,0.169,0.025,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_date,Q5-np,3,0.142,0.022,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q1,1,12.158,13.493,751,0,31,31,62,1,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q1,2,1.849,12.019,751,0,31,31,62,1,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q1,3,1.594,11.752,751,0,31,31,62,1,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q1-np,1,11.425,13.616,751,0,31,31,62,1,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q1-np,2,1.963,12.349,751,0,31,31,62,1,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q1-np,3,1.678,11.861,751,0,31,31,62,1,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q2,1,122.483,17.289,775,0,31,31,62,369,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q2,2,38.958,15.99,775,0,31,31,62,369,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q2,3,35.052,15.725,775,0,31,31,62,369,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q2-np,1,121.879,17.707,775,0,31,31,62,369,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q2-np,2,42.932,16.572,775,0,31,31,62,369,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q2-np,3,38.384,16.287,775,0,31,31,62,369,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q3,1,1.651,8.436,775,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q3,2,0.99,7.675,775,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q3,3,0.967,7.278,775,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q3-np,1,1.816,8.439,775,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q3-np,2,1.097,7.779,775,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q3-np,3,1.022,7.391,775,0,31,31,62,0,f,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q4,1,2.102,27.068,775,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q4,2,1.394,27.024,775,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q4,3,1.419,26.966,775,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q4-np,1,2.275,27.709,775,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q4-np,2,1.569,28.285,775,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q4-np,3,1.622,27.579,775,0,31,31,62,0,f,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q5,1,0.432,0.033,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q5,2,0.156,0.023,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q5,3,0.136,0.021,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q5-np,1,0.487,0.035,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q5-np,2,0.164,0.025,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-1d-index-1dc07b9-20260922T010259Z,defaults-1d-index,1dc07b9,metrics_tstz,Q5-np,3,0.15,0.023,2,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
