run_id,variant,git_sha,tbl,query_id,run,planning_ms,exec_ms,shared_hit,shared_read,chunks_in_plan,compressed_chunks_in_plan,chunk_scan_nodes,chunks_excluded_startup,vectorized_filter,rows,scan_rows,workers_launched,query_text
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q2,2,1,8.262,2587,0,2,2,4,12,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q2,3,1.001,8.541,2587,0,2,2,4,12,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q2-np,1,3.997,5.072,2587,0,2,2,4,12,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q2-np,2,1.004,4.914,2587,0,2,2,4,12,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q2-np,3,0.879,4.998,2587,0,2,2,4,12,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q3,1,0.358,6.838,2667,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q3,2,0.255,6.145,2619,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q3,3,0.333,5.961,2619,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q3-np,1,0.288,8.251,2667,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q3-np,2,0.258,6.22,2619,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q3-np,3,0.22,5.798,2619,0,2,2,4,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q4,1,0.464,17.749,4035,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q4,2,0.333,18.147,4035,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q4,3,0.365,19.099,4035,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q4-np,1,0.531,16.9,4035,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q4-np,2,0.263,16.714,4035,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q4-np,3,0.255,16.398,4035,0,2,2,4,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q5,1,0.462,0.135,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q5,2,0.165,0.062,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q5,3,0.225,0.081,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q5-np,1,0.396,0.069,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q5-np,2,0.139,0.058,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-30d-index-1dc07b9-20260922T010551Z,defaults-30d-index,1dc07b9,metrics_tstz,Q5-np,3,0.158,0.058,24,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
