run_id,variant,git_sha,tbl,query_id,run,planning_ms,exec_ms,shared_hit,shared_read,chunks_in_plan,compressed_chunks_in_plan,chunk_scan_nodes,chunks_excluded_startup,vectorized_filter,rows,scan_rows,workers_launched,query_text
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q2-np,2,2.531,5.941,6025,0,5,5,10,53,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q2-np,3,2.349,5.584,6025,0,5,5,10,53,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= current_date - 30"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q3,1,0.712,5.48,4350,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q3,2,0.46,4.788,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q3,3,0.312,4.63,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q3-np,1,0.601,5.12,4350,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q3-np,2,0.313,4.547,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q3-np,3,0.271,4.27,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q4,1,0.61,21.533,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q4,2,0.497,22.433,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q4,3,0.466,21.295,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q4-np,1,0.487,20.882,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q4-np,2,0.346,20.884,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q4-np,3,0.365,20.99,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', day) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_date WHERE day >= '2026-02-20' AND day < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q5,1,0.561,0.054,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q5,2,0.148,0.036,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q5,3,0.161,0.041,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q5-np,1,0.41,0.047,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q5-np,2,0.129,0.035,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_date,Q5-np,3,0.154,0.037,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_date WHERE device_id = 17 AND day = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q1,1,3.132,6.942,6150,0,5,5,10,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q1,2,0.422,6.023,6025,0,5,5,10,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q1,3,0.355,7.082,6025,0,5,5,10,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q1-np,1,3.461,6.854,6150,0,5,5,10,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q1-np,2,0.475,5.974,6025,0,5,5,10,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q1-np,3,0.374,5.667,6025,0,5,5,10,0,t,1,144000,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= now() - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q2,1,15.98,19.842,6025,0,5,5,10,53,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q2,2,4.607,18.397,6025,0,5,5,10,53,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q2,3,3.741,18.087,6025,0,5,5,10,53,t,1,148800,2,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q2-np,1,16.078,6.384,6025,0,5,5,10,53,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q2-np,2,3.835,8.269,6025,0,5,5,10,53,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q2-np,3,3.696,6.333,6025,0,5,5,10,53,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= date_trunc('day', now()) - interval '30 days'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q3,1,0.636,5.415,4351,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q3,2,0.329,4.968,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q3,3,0.31,4.503,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q3-np,1,0.52,5.36,4351,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q3-np,2,0.276,4.781,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q3-np,3,0.273,4.436,4225,0,5,5,10,0,t,1,148800,0,"SELECT count(*) AS n, avg(v1) AS avg_v1 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23'"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q4,1,0.591,16.396,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q4,2,0.472,16.834,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q4,3,0.574,16.802,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q4-np,1,0.58,16.392,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q4-np,2,0.376,16.26,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q4-np,3,0.359,15.974,9025,0,5,5,10,0,t,1000,148800,0,"SELECT time_bucket(interval '7 days', ts) AS bucket, device_id, avg(v1) AS avg_v1, max(v2) AS max_v2 FROM metrics_tstz WHERE ts >= '2026-02-20' AND ts < '2026-03-23' GROUP BY 1, 2"
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q5,1,0.503,0.057,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q5,2,0.166,0.038,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q5,3,0.171,0.054,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q5-np,1,0.384,0.047,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q5-np,2,0.129,0.071,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
defaults-7d-noindex-1dc07b9-20260922T010520Z,defaults-7d-noindex,1dc07b9,metrics_tstz,Q5-np,3,0.127,0.034,23,0,1,1,2,0,t,24,24,0,SELECT * FROM metrics_tstz WHERE device_id = 17 AND ts = '2026-03-07'
